Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Gender_cat,Workout_Type_cat,Experience_Level
0.8292682926829268,0.2258064516129032,0.3599999999999999,0.5641025641025641,0.10204081632653061,0.5833333333333334,0.7333333333333334,0.40337837837837837,0.26,0.5454545454545455,0.6666666666666666,0.2409381663113006,0,2,3
0.14634146341463414,0.004449388209121229,0.2799999999999998,0.20512820512820512,0.9795918367346939,0.20833333333333334,0.32666666666666666,0.35743243243243245,0.84,0.18181818181818177,0.0,0.07196162046908314,0,1,1
0.36585365853658536,0.4282536151279199,0.31999999999999984,0.02564102564102564,0.7346938775510204,0.7916666666666666,0.5266666666666667,0.475,0.9119999999999999,0.18181818181818177,0.6666666666666666,0.4309701492537313,0,1,2
0.6097560975609756,0.6963292547274749,0.43999999999999995,0.7692307692307693,0.5510204081632653,0.3333333333333333,0.2133333333333333,0.19864864864864865,0.7,0.22727272727272727,0.0,0.5959488272921108,1,2,1
0.024390243902439025,0.7875417130144604,0.8199999999999998,0.02564102564102564,0.5918367346938775,0.16666666666666666,0.54,0.5209459459459459,0.532,0.6363636363636362,0.0,0.48107675906183367,1,2,1
0.0,0.23248053392658508,0.5800000000000001,0.7948717948717948,0.12244897959183673,0.7916666666666666,0.40666666666666673,0.26756756756756755,0.8440000000000001,0.27272727272727276,0.0,0.17830490405117272,0,0,1
0.2682926829268293,0.17463848720800892,0.2200000000000002,0.4358974358974359,0.16326530612244897,0.041666666666666664,0.6066666666666666,0.46621621621621623,0.748,0.36363636363636354,0.3333333333333333,0.2444029850746268,1,2,1
0.0975609756097561,0.7842046718576196,0.8399999999999999,0.3076923076923077,0.4897959183673469,0.20833333333333334,0.43999999999999995,0.41621621621621624,0.408,0.818181818181818,0.3333333333333333,0.47068230277185497,1,1,2
0.8780487804878049,0.16907675194660737,0.41999999999999993,0.10256410256410256,0.6530612244897959,0.7083333333333334,0.18000000000000002,0.1864864864864865,0.576,0.5909090909090908,0.0,0.17484008528784642,1,0,1
0.7560975609756098,0.07230255839822024,0.43999999999999995,0.23076923076923078,0.0,0.9166666666666666,0.6,0.35743243243243245,0.488,0.5,0.6666666666666666,0.09061833688699361,1,3,2
0.1951219512195122,0.34371523915461627,0.31999999999999984,0.6153846153846154,0.10204081632653061,0.75,0.2066666666666667,0.13716216216216215,0.7559999999999999,0.09090909090909088,0.3333333333333333,0.357409381663113,0,1,1
0.975609756097561,0.38487208008898766,0.5,0.8461538461538461,0.3469387755102041,0.3333333333333333,0.39333333333333337,0.2945945945945946,0.568,0.6363636363636362,0.0,0.32089552238805963,1,1,1
0.8292682926829268,0.056729699666295895,0.43999999999999995,0.9230769230769231,0.1836734693877551,0.8333333333333334,0.2866666666666667,0.1966216216216216,0.7,0.818181818181818,0.0,0.07782515991471214,1,0,1
0.43902439024390244,0.6662958843159066,0.98,0.7435897435897436,0.5510204081632653,0.9583333333333334,0.5533333333333333,0.5216216216216216,0.43599999999999994,0.45454545454545453,0.3333333333333333,0.3440831556503198,1,3,1
0.36585365853658536,0.8565072302558397,0.2200000000000002,0.15384615384615385,0.20408163265306123,0.20833333333333334,0.36000000000000004,0.297972972972973,0.6040000000000001,0.409090909090909,0.3333333333333333,0.8747334754797441,1,1,2
0.04878048780487805,0.39933259176863184,0.45999999999999996,0.1282051282051282,0.6530612244897959,0.5416666666666666,0.5933333333333333,0.5087837837837837,0.8240000000000001,0.27272727272727276,0.6666666666666666,0.347547974413646,0,2,2
0.4634146341463415,0.3470522803114572,0.2799999999999998,0.05128205128205128,0.0,0.9583333333333334,0.40666666666666673,0.24527027027027026,0.7959999999999999,0.09090909090909088,0.3333333333333333,0.37713219616204685,0,1,2
0.5609756097560976,0.4315906562847608,0.43999999999999995,0.3076923076923077,0.24489795918367346,0.5,0.34,0.24121621621621622,0.6920000000000001,0.7272727272727273,0.6666666666666666,0.38166311300639655,1,0,2
0.7804878048780488,0.11790878754171302,0.3799999999999999,0.05128205128205128,0.7346938775510204,0.4166666666666667,0.54,0.47905405405405405,0.552,0.6818181818181818,0.0,0.14392324093816627,1,0,1
0.5609756097560976,0.47274749721913234,0.5800000000000001,0.6410256410256411,0.3877551020408163,0.4583333333333333,0.7933333333333333,0.581081081081081,0.18799999999999997,0.9090909090909091,0.6666666666666666,0.3579424307036247,1,0,3
0.24390243902439024,0.7619577308120133,0.5800000000000001,0.5897435897435898,0.0,0.75,0.5533333333333333,0.3885135135135135,0.5920000000000001,0.27272727272727276,0.6666666666666666,0.57409381663113,1,1,2
0.17073170731707318,0.1101223581757508,0.96,0.1282051282051282,0.04081632653061224,0.75,0.4333333333333333,0.3168918918918919,0.628,0.27272727272727276,0.3333333333333333,0.010927505330490408,1,3,2
0.8536585365853658,0.9466073414905449,0.8199999999999998,0.28205128205128205,0.3469387755102041,0.8333333333333334,0.013333333333333345,0.033783783783783786,0.732,0.7272727272727273,0.0,0.5855543710021321,1,2,1
0.9024390243902439,0.44160177975528364,0.31999999999999984,0.8974358974358975,0.8163265306122449,0.75,0.37333333333333335,0.3108108108108108,0.7120000000000001,0.18181818181818177,0.0,0.44243070362473347,0,0,1
0.9512195121951219,0.9655172413793103,0.2599999999999998,0.02564102564102564,0.2653061224489796,0.9583333333333334,0.30666666666666664,0.2222972972972973,0.43200000000000005,0.27272727272727276,0.0,0.9434968017057568,1,3,1
0.4634146341463415,0.1624026696329255,0.14000000000000012,0.2564102564102564,0.6122448979591837,0.5,0.54,0.45878378378378376,0.884,0.409090909090909,0.3333333333333333,0.2619936034115138,0,2,1
0.8292682926829268,0.08676307007786425,0.08000000000000007,0.9743589743589743,0.5306122448979592,0.5416666666666666,0.56,0.3898648648648649,0.792,0.18181818181818177,0.3333333333333333,0.208955223880597,0,0,2
0.5853658536585366,0.6440489432703004,0.8199999999999998,0.8461538461538461,0.32653061224489793,0.9583333333333334,0.34,0.25472972972972974,0.76,0.5909090909090908,0.3333333333333333,0.38699360341151384,1,2,2
0.8292682926829268,0.25695216907675195,0.08000000000000007,0.6410256410256411,0.9183673469387755,0.7083333333333334,0.5733333333333334,0.4777027027027027,0.9919999999999999,0.13636363636363638,0.3333333333333333,0.38086353944562895,0,2,2
0.5853658536585366,0.36040044493882095,0.3799999999999999,0.4358974358974359,0.5714285714285714,0.4583333333333333,0.38000000000000006,0.27702702702702703,0.76,0.36363636363636354,0.3333333333333333,0.3472814498933902,0,3,2
0.6829268292682927,0.21023359288097884,0.3999999999999999,0.5128205128205128,0.7142857142857143,0.125,0.68,0.5114864864864865,0.28400000000000003,0.5454545454545455,0.6666666666666666,0.21481876332622596,0,2,3
0.4146341463414634,0.11568409343715237,0.20000000000000018,0.8974358974358975,0.7346938775510204,0.375,0.35333333333333333,0.33783783783783783,0.764,0.18181818181818177,0.6666666666666666,0.19642857142857145,0,0,2
0.4146341463414634,0.2691879866518354,0.18000000000000016,1.0,0.5102040816326531,0.6666666666666666,0.7533333333333333,0.5939189189189189,0.26400000000000007,0.5454545454545455,1.0,0.34834754797441364,0,3,3
0.024390243902439025,0.2091212458286985,0.54,0.5384615384615384,0.32653061224489793,0.125,0.6,0.43851351351351353,0.9119999999999999,0.5454545454545455,0.0,0.17190831556503194,0,1,1
0.8292682926829268,0.725250278086763,0.2400000000000002,0.7435897435897436,0.42857142857142855,0.4583333333333333,0.5733333333333334,0.43648648648648647,0.7040000000000001,0.7727272727272727,0.3333333333333333,0.7401385927505331,1,1,1
0.36585365853658536,0.06562847608453835,0.0,0.7435897435897436,0.4897959183673469,0.5,0.28,0.24256756756756756,0.792,0.09090909090909088,0.3333333333333333,0.21535181236673767,0,3,1
0.975609756097561,0.2803114571746385,0.2599999999999998,0.1794871794871795,0.02040816326530612,0.125,0.4133333333333334,0.20743243243243242,0.616,0.22727272727272727,0.3333333333333333,0.3256929637526652,0,1,2
0.8536585365853658,0.18131256952169073,0.5800000000000001,0.8461538461538461,0.42857142857142855,0.375,0.68,0.4466216216216216,0.26,0.5454545454545455,1.0,0.13992537313432835,0,2,3
0.7804878048780488,0.5561735261401557,0.3999999999999999,0.20512820512820512,0.08163265306122448,1.0,0.2066666666666667,0.13108108108108107,0.5159999999999999,0.5454545454545455,0.0,0.5015991471215352,1,0,1
0.07317073170731707,0.22246941045606228,0.3999999999999999,0.48717948717948717,0.061224489795918366,0.08333333333333333,0.98,0.6141891891891892,0.36400000000000005,0.5454545454545455,1.0,0.22494669509594883,0,2,3
0.7804878048780488,0.12791991101223582,0.41999999999999993,1.0,0.7142857142857143,0.5833333333333334,0.6533333333333333,0.5628378378378378,0.43599999999999994,0.6363636363636362,0.0,0.14099147121535177,1,3,1
0.3170731707317073,0.25695216907675195,0.2799999999999998,0.6153846153846154,0.10204081632653061,0.041666666666666664,0.6933333333333334,0.4452702702702703,0.36,0.5454545454545455,0.6666666666666666,0.296908315565032,0,0,3
0.4878048780487805,0.5728587319243603,0.54,0.46153846153846156,0.40816326530612246,1.0,0.20000000000000004,0.2114864864864865,0.6679999999999999,0.8636363636363635,0.0,0.4501599147121535,1,3,1
0.4634146341463415,0.09677419354838712,0.33999999999999986,0.10256410256410256,0.24489795918367346,1.0,0.5933333333333333,0.47702702702702704,0.6920000000000001,0.6818181818181818,0.0,0.13699360341151387,1,3,1
0.17073170731707318,0.1979977753058954,0.1200000000000001,0.2564102564102564,0.7346938775510204,0.6666666666666666,0.5666666666666668,0.5067567567567568,0.772,0.04545454545454549,0.3333333333333333,0.304637526652452,0,3,2
0.14634146341463414,0.022246941045606226,0.5,0.358974358974359,0.4897959183673469,0.20833333333333334,0.21999999999999997,0.19932432432432431,0.872,0.36363636363636354,0.3333333333333333,0.03704690831556504,0,2,1
0.04878048780487805,0.9833147942157954,0.8399999999999999,0.1794871794871795,0.5102040816326531,0.2916666666666667,0.08666666666666667,0.13445945945945945,0.644,0.22727272727272727,0.0,0.5999466950959488,1,0,1
0.3902439024390244,0.38042269187986655,0.14000000000000012,0.46153846153846156,0.7755102040816326,0.08333333333333333,0.6466666666666666,0.5797297297297297,0.9080000000000001,0.409090909090909,0.3333333333333333,0.47388059701492535,0,0,1
0.7804878048780488,0.5517241379310344,0.3599999999999999,0.5641025641025641,0.3877551020408163,1.0,0.86,0.6277027027027027,0.08799999999999997,0.9090909090909091,1.0,0.5178571428571428,1,0,3
0.2682926829268293,0.9555061179087876,1.0,0.6666666666666666,0.6530612244897959,0.7083333333333334,0.5733333333333334,0.5635135135135135,0.588,0.7272727272727273,0.6666666666666666,0.5106609808102345,1,2,2
0.5121951219512195,0.728587319243604,0.98,1.0,0.2653061224489796,0.875,0.2066666666666667,0.19594594594594594,0.6559999999999999,0.45454545454545453,0.0,0.38166311300639655,1,1,1
0.5121951219512195,0.5939933259176864,0.3999999999999999,0.7948717948717948,0.7142857142857143,0.0,0.4000000000000001,0.42905405405405406,0.44400000000000006,0.45454545454545453,0.6666666666666666,0.5330490405117271,1,2,2
0.7073170731707317,0.468298109010011,0.6800000000000002,0.6410256410256411,0.32653061224489793,0.625,0.5800000000000001,0.41824324324324325,0.576,0.8636363636363635,0.6666666666666666,0.3179637526652452,1,2,2
0.9024390243902439,0.03225806451612902,0.3799999999999999,0.6666666666666666,0.40816326530612246,0.25,0.26666666666666666,0.1783783783783784,0.9880000000000001,0.409090909090909,0.0,0.07196162046908314,0,3,1
0.9024390243902439,0.9833147942157954,0.3599999999999999,0.46153846153846156,0.9183673469387755,0.08333333333333333,0.41999999999999993,0.4189189189189189,0.4159999999999999,0.5,0.6666666666666666,0.8840618336886993,1,0,2
0.17073170731707318,0.8053392658509455,0.9199999999999999,0.717948717948718,0.30612244897959184,0.9166666666666666,0.6133333333333333,0.5074324324324324,0.528,0.45454545454545453,0.0,0.4514925373134328,1,0,1
0.6341463414634146,0.41935483870967744,0.5800000000000001,0.9743589743589743,0.9183673469387755,0.125,0.6066666666666666,0.5027027027027027,0.7240000000000001,0.31818181818181823,0.3333333333333333,0.3179637526652452,0,1,1
0.6341463414634146,0.5483870967741935,0.98,0.8205128205128205,0.30612244897959184,0.3333333333333333,0.6,0.4277027027027027,0.652,0.22727272727272727,0.6666666666666666,0.2726545842217484,1,1,2
0.8048780487804879,0.33704115684093433,0.10000000000000009,0.46153846153846156,0.3877551020408163,0.16666666666666666,0.6,0.38716216216216215,0.644,0.04545454545454549,0.3333333333333333,0.4514925373134328,0,3,1
0.4878048780487805,0.21245828698553948,0.43999999999999995,0.9230769230769231,0.5714285714285714,0.75,0.38000000000000006,0.3304054054054054,0.852,0.09090909090909088,0.3333333333333333,0.20415778251599145,0,0,2
0.7073170731707317,0.1101223581757508,0.3799999999999999,0.46153846153846156,0.5510204081632653,0.5833333333333334,0.6533333333333333,0.45675675675675675,0.64,0.09090909090909088,0.3333333333333333,0.13726012793176967,0,1,2
0.7804878048780488,0.6863181312569522,0.33999999999999986,0.8205128205128205,0.14285714285714285,0.2916666666666667,0.020000000000000018,0.02027027027027027,0.43599999999999994,0.6363636363636362,0.0,0.6436567164179103,1,1,1
0.6585365853658537,0.5895439377085651,0.8199999999999998,0.38461538461538464,0.46938775510204084,0.20833333333333334,0.35333333333333333,0.28783783783783784,0.6920000000000001,1.0,0.3333333333333333,0.3510127931769722,1,0,2
0.7804878048780488,0.5272525027808677,0.20000000000000018,0.5641025641025641,0.04081632653061224,0.7083333333333334,0.18000000000000002,0.10945945945945947,0.528,0.7272727272727273,0.0,0.5815565031982942,1,2,1
0.0975609756097561,0.16796440489432704,0.2200000000000002,0.15384615384615385,0.4897959183673469,0.75,0.7466666666666667,0.5831081081081081,0.39599999999999996,0.5454545454545455,0.6666666666666666,0.23827292110874201,0,1,3
0.43902439024390244,0.9310344827586207,0.3799999999999999,0.6410256410256411,0.3673469387755102,0.9583333333333334,0.5333333333333333,0.46216216216216216,0.4159999999999999,0.27272727272727276,0.6666666666666666,0.8259594882729211,1,0,2
0.07317073170731707,0.2369299221357063,0.14000000000000012,0.7948717948717948,0.6530612244897959,0.5833333333333334,0.96,0.7912162162162162,0.288,0.5454545454545455,0.6666666666666666,0.3344882729211087,0,1,3
0.8292682926829268,0.35928809788654054,0.8799999999999999,0.28205128205128205,0.02040816326530612,0.25,0.64,0.3858108108108108,0.44400000000000006,0.6363636363636362,0.3333333333333333,0.18363539445628999,1,3,2
0.3902439024390244,0.324805339265851,0.06000000000000005,0.1794871794871795,0.2857142857142857,0.375,0.5733333333333334,0.41081081081081083,0.74,0.27272727272727276,0.0,0.45948827292110866,0,1,1
0.6585365853658537,0.460511679644049,0.2200000000000002,0.10256410256410256,0.42857142857142855,0.20833333333333334,0.4266666666666666,0.3331081081081081,0.8,0.31818181818181823,0.6666666666666666,0.5085287846481875,1,0,2
0.7073170731707317,0.49833147942157946,0.7200000000000002,0.6923076923076923,0.1836734693877551,0.5416666666666666,0.9,0.5932432432432433,0.17600000000000002,0.9090909090909091,1.0,0.32489339019189767,1,1,3
0.6829268292682927,0.16796440489432704,0.43999999999999995,0.10256410256410256,0.3469387755102041,0.6666666666666666,0.62,0.4506756756756757,0.42,0.9545454545454545,0.3333333333333333,0.16791044776119404,1,3,2
0.12195121951219512,0.21134593993325917,0.56,0.6410256410256411,0.42857142857142855,0.3333333333333333,0.7799999999999999,0.5905405405405405,0.31200000000000006,0.5454545454545455,1.0,0.16791044776119404,0,3,3
0.8292682926829268,0.2769744160177976,0.020000000000000018,0.10256410256410256,0.9183673469387755,0.75,0.8866666666666667,0.7135135135135136,0.32799999999999996,0.5454545454545455,0.6666666666666666,0.43017057569296374,0,1,3
0.975609756097561,0.7753058954393771,0.5,0.5384615384615384,0.9795918367346939,0.16666666666666666,0.34,0.36283783783783785,0.48400000000000004,0.5454545454545455,0.0,0.6263326226012793,1,1,1
0.8780487804878049,0.4271412680756396,0.7999999999999998,0.358974358974359,0.5306122448979592,0.9166666666666666,0.2066666666666667,0.19054054054054054,0.46,1.0,0.0,0.25053304904051166,1,3,1
0.5609756097560976,0.40823136818687433,0.5800000000000001,0.3076923076923077,0.24489795918367346,0.25,0.6,0.35743243243243245,0.96,0.22727272727272727,0.6666666666666666,0.30970149253731344,0,3,2
0.6829268292682927,0.25695216907675195,0.2200000000000002,0.6923076923076923,0.6530612244897959,0.75,0.3333333333333333,0.2574324324324324,0.9880000000000001,0.31818181818181823,0.6666666666666666,0.3203624733475479,0,2,2
0.7317073170731707,0.2547274749721913,0.16000000000000014,0.8205128205128205,0.08163265306122448,0.7916666666666666,0.9866666666666667,0.5418918918918919,0.4,0.5454545454545455,0.6666666666666666,0.3432835820895522,0,2,3
0.8292682926829268,0.507230255839822,0.48,0.5641025641025641,0.5102040816326531,0.25,0.8933333333333334,0.6878378378378378,0.15600000000000003,0.9090909090909091,0.6666666666666666,0.4251066098081023,1,3,3
0.7804878048780488,0.29254727474972186,0.14000000000000012,0.8205128205128205,0.24489795918367346,0.9583333333333334,0.5,0.29662162162162165,0.8640000000000001,0.04545454545454549,0.0,0.388592750533049,0,1,1
0.4878048780487805,0.2369299221357063,0.94,0.4358974358974359,0.5306122448979592,0.041666666666666664,0.5800000000000001,0.5385135135135135,0.54,0.5909090909090908,0.3333333333333333,0.09275053304904052,1,0,1
0.7560975609756098,0.045606229143492785,0.2999999999999998,0.7435897435897436,0.2653061224489796,1.0,0.43999999999999995,0.2641891891891892,0.6679999999999999,0.13636363636363638,0.6666666666666666,0.10341151385927502,0,1,2
0.5365853658536586,0.2647385984427141,0.2400000000000002,0.6410256410256411,0.46938775510204084,0.9166666666666666,0.5333333333333333,0.4858108108108108,0.43200000000000005,0.8636363636363635,0.0,0.3195628997867803,1,1,1
0.7804878048780488,0.17130144605116793,0.10000000000000009,0.38461538461538464,0.04081632653061224,0.625,0.9,0.4817567567567568,0.34,0.5454545454545455,0.6666666666666666,0.28624733475479736,0,2,3
0.04878048780487805,0.38598442714126807,0.16000000000000014,0.3076923076923077,0.9387755102040817,0.5,0.36000000000000004,0.3783783783783784,0.9119999999999999,0.409090909090909,0.3333333333333333,0.4690831556503198,0,2,2
0.4146341463414634,0.42269187986651835,0.33999999999999986,0.9743589743589743,0.9795918367346939,0.2916666666666667,0.41999999999999993,0.43648648648648647,0.9319999999999999,0.45454545454545453,0.6666666666666666,0.41711087420042636,0,2,2
0.5853658536585366,0.1946607341490545,0.33999999999999986,0.8205128205128205,0.5918367346938775,0.20833333333333334,0.4266666666666666,0.31148648648648647,0.9640000000000001,0.409090909090909,0.0,0.22121535181236673,0,3,1
1.0,0.2302558398220245,0.45999999999999996,0.6410256410256411,0.6938775510204082,0.20833333333333334,0.35333333333333333,0.2777027027027027,0.9519999999999998,0.45454545454545453,0.3333333333333333,0.2121535181236674,0,3,2
0.7317073170731707,0.3225806451612903,0.48,0.0,0.9591836734693877,0.3333333333333333,0.6533333333333333,0.6216216216216216,0.8,0.36363636363636354,0.3333333333333333,0.2790511727078891,1,1,2
0.04878048780487805,0.3982202447163514,0.56,0.9487179487179487,0.2653061224489796,0.125,0.6133333333333333,0.4331081081081081,0.696,0.22727272727272727,0.6666666666666666,0.3091684434968017,0,1,2
0.9512195121951219,0.3971078976640712,0.2599999999999998,0.02564102564102564,0.22448979591836735,0.4166666666666667,0.12666666666666662,0.07027027027027027,0.904,0.36363636363636354,0.3333333333333333,0.4309701492537313,0,0,1
0.5609756097560976,0.3470522803114572,0.2799999999999998,0.1282051282051282,0.5510204081632653,0.16666666666666666,0.6133333333333333,0.4297297297297297,0.836,0.36363636363636354,0.3333333333333333,0.37713219616204685,0,1,2
0.7560975609756098,0.5005561735261401,0.3599999999999999,0.9487179487179487,0.8775510204081632,1.0,0.88,0.7871621621621622,0.052000000000000025,0.9090909090909091,0.6666666666666666,0.47441364605543707,1,1,3
0.5121951219512195,0.2625139043381535,0.1200000000000001,0.5897435897435898,0.5714285714285714,0.6666666666666666,0.48,0.40540540540540543,0.9919999999999999,0.409090909090909,0.0,0.36807036247334746,0,2,1
0.5365853658536586,0.3692992213570634,0.8799999999999999,0.4358974358974359,0.8571428571428571,0.7916666666666666,0.2066666666666667,0.2831081081081081,0.76,0.409090909090909,0.0,0.19003198294243065,1,2,1
0.024390243902439025,0.09232480533926582,0.040000000000000036,0.6666666666666666,0.32653061224489793,0.25,0.30666666666666664,0.23648648648648649,0.652,0.04545454545454549,0.0,0.22894456289978676,0,2,1
0.6341463414634146,0.03114571746384869,0.56,0.1794871794871795,0.7959183673469388,0.5833333333333334,0.66,0.5155405405405405,0.612,0.5,0.3333333333333333,0.03171641791044775,0,2,2
1.0,0.5350389321468297,0.52,0.6923076923076923,0.9795918367346939,1.0,0.5666666666666668,0.5540540540540541,0.6759999999999999,0.6818181818181818,0.3333333333333333,0.42963752665245203,1,2,2
0.024390243902439025,0.36040044493882095,0.5,0.23076923076923078,0.40816326530612246,0.5833333333333334,0.4666666666666666,0.36283783783783785,0.84,0.09090909090909088,0.6666666666666666,0.3017057569296375,0,0,2
0.6097560975609756,0.3692992213570634,0.7599999999999998,0.41025641025641024,0.4489795918367347,0.5416666666666666,0.4466666666666666,0.3506756756756757,0.7759999999999999,0.818181818181818,0.3333333333333333,0.2236140724946695,1,0,1
0.3902439024390244,0.7842046718576196,0.7200000000000002,0.717948717948718,0.3877551020408163,0.5,0.6133333333333333,0.529054054054054,0.49200000000000005,0.9545454545454545,0.0,0.5229211087420043,1,0,1
0.9512195121951219,0.067853170189099,0.52,0.1282051282051282,0.20408163265306123,0.4166666666666667,0.6266666666666666,0.3641891891891892,0.632,0.09090909090909088,0.3333333333333333,0.06823027718550108,0,2,2
0.7804878048780488,0.5650723025583981,0.41999999999999993,0.3333333333333333,0.673469387755102,0.5,0.38000000000000006,0.34256756756756757,0.504,0.8636363636363635,0.6666666666666666,0.4992004264392324,1,3,2
0.1951219512195122,0.21468298109010006,0.020000000000000018,0.5384615384615384,0.1836734693877551,0.875,0.7999999999999999,0.5358108108108108,0.204,0.5454545454545455,1.0,0.3648720682302772,0,2,3
0.926829268292683,0.056729699666295895,0.45999999999999996,0.1282051282051282,0.1836734693877551,0.9583333333333334,0.21999999999999997,0.12094594594594595,0.616,0.5,0.3333333333333333,0.07329424307036246,0,2,1
0.6829268292682927,0.05561735261401557,0.54,0.6410256410256411,0.8571428571428571,0.3333333333333333,0.6533333333333333,0.5972972972972973,0.764,0.9545454545454545,0.3333333333333333,0.05437100213219614,1,0,2
1.0,0.5494994438264739,0.2400000000000002,0.9743589743589743,0.10204081632653061,0.375,0.62,0.3932432432432432,0.54,0.9545454545454545,0.3333333333333333,0.5794243070362474,1,2,2
0.6097560975609756,0.9755283648498331,0.3799999999999999,0.28205128205128205,0.7142857142857143,0.125,0.4266666666666666,0.3864864864864865,0.5640000000000001,0.6363636363636362,0.3333333333333333,0.863272921108742,1,0,2
0.8292682926829268,0.34371523915461627,0.43999999999999995,0.8717948717948718,0.46938775510204084,0.6666666666666666,0.54,0.42162162162162165,0.408,0.5,0.3333333333333333,0.310501066098081,1,2,2
0.5853658536585366,0.10233592880978867,0.0,0.3333333333333333,0.22448979591836735,0.5416666666666666,0.4333333333333333,0.2533783783783784,0.708,0.0,0.3333333333333333,0.2545309168443497,0,1,2
0.5609756097560976,0.2480533926585094,0.5800000000000001,0.5384615384615384,0.8571428571428571,0.9583333333333334,0.9933333333333333,0.7756756756756756,0.36,0.5454545454545455,1.0,0.18976545842217485,0,3,3
0.2926829268292683,0.268075639599555,0.7400000000000002,0.5641025641025641,0.4489795918367347,0.7083333333333334,0.09333333333333334,0.1331081081081081,0.648,0.27272727272727276,0.0,0.16018123667377393,1,3,1
0.14634146341463414,0.3303670745272525,0.5,0.15384615384615385,0.5306122448979592,0.4166666666666667,0.6066666666666666,0.4905405405405405,0.9,0.22727272727272727,0.3333333333333333,0.27825159914712155,0,0,1
0.8536585365853658,0.1879866518353726,0.18000000000000016,1.0,0.8979591836734694,0.625,0.66,0.5385135135135135,0.78,0.22727272727272727,0.3333333333333333,0.27158848614072495,0,1,2
0.4634146341463415,0.14460511679644047,0.41999999999999993,0.6153846153846154,0.7346938775510204,0.0,0.41999999999999993,0.39054054054054055,0.7240000000000001,0.09090909090909088,0.6666666666666666,0.15485074626865666,0,3,2
0.0,0.36373748609566187,0.10000000000000009,0.3076923076923077,0.10204081632653061,0.25,0.22666666666666666,0.15,0.792,0.22727272727272727,0.3333333333333333,0.47814498933901917,0,0,1
0.17073170731707318,0.40600667408231367,0.9199999999999999,0.5128205128205128,0.0,0.375,0.11333333333333336,0.09391891891891892,0.528,0.36363636363636354,0.3333333333333333,0.2022921108742004,1,2,1
0.36585365853658536,0.8186874304783092,0.98,0.23076923076923078,0.10204081632653061,0.3333333333333333,0.5866666666666666,0.43648648648648647,0.736,0.8636363636363635,0.0,0.4363006396588486,1,2,1
0.3170731707317073,0.25027808676307006,0.2400000000000002,0.20512820512820512,1.0,1.0,0.7066666666666667,0.6858108108108109,0.26,0.5454545454545455,0.6666666666666666,0.30623667377398717,0,1,3
0.2682926829268293,0.6140155728587319,0.7200000000000002,0.358974358974359,0.42857142857142855,0.08333333333333333,0.09333333333333334,0.1304054054054054,0.664,0.45454545454545453,0.0,0.4051172707889125,1,3,1
0.5365853658536586,0.13014460511679646,0.6400000000000001,0.02564102564102564,0.8163265306122449,0.875,0.26666666666666666,0.3304054054054054,0.45599999999999996,0.6818181818181818,0.3333333333333333,0.08768656716417908,1,2,1
0.34146341463414637,0.7263626251390433,0.33999999999999986,0.6153846153846154,0.46938775510204084,0.9166666666666666,0.046666666666666634,0.09797297297297297,0.6759999999999999,0.6363636363636362,0.3333333333333333,0.6780383795309167,1,0,1
0.6585365853658537,0.3470522803114572,0.3599999999999999,0.3076923076923077,0.4897959183673469,0.5416666666666666,0.5800000000000001,0.3952702702702703,0.9640000000000001,0.04545454545454549,0.3333333333333333,0.3440831556503198,0,2,1
0.8048780487804879,0.4238042269187986,0.020000000000000018,0.8461538461538461,0.2857142857142857,1.0,0.28,0.17027027027027028,0.8440000000000001,0.5,0.3333333333333333,0.5844882729211087,0,2,1
0.024390243902439025,0.11790878754171302,0.3599999999999999,0.8461538461538461,0.5102040816326531,0.5833333333333334,0.47333333333333333,0.3878378378378378,0.8240000000000001,0.27272727272727276,0.3333333333333333,0.14952025586353943,0,3,2
0.7560975609756098,0.3359288097886541,0.7799999999999998,0.8717948717948718,0.14285714285714285,0.041666666666666664,0.1333333333333333,0.09256756756756757,0.784,0.5,0.3333333333333333,0.19536247334754792,1,3,1
0.5365853658536586,0.25139043381535037,0.06000000000000005,0.9487179487179487,0.46938775510204084,0.9583333333333334,0.9533333333333333,0.7277027027027027,0.32400000000000007,0.5454545454545455,1.0,0.38432835820895517,0,0,3
0.5121951219512195,0.22914349276974416,0.2999999999999998,0.05128205128205128,0.9591836734693877,0.5416666666666666,0.28,0.3141891891891892,0.7040000000000001,0.09090909090909088,0.3333333333333333,0.26492537313432835,0,1,1
0.5853658536585366,0.4048943270300334,0.94,0.1282051282051282,0.7551020408163265,0.625,0.4266666666666666,0.3939189189189189,0.5159999999999999,0.5,0.3333333333333333,0.19642857142857145,1,1,2
0.5121951219512195,0.2591768631813125,0.41999999999999993,0.46153846153846156,0.10204081632653061,0.25,0.9199999999999999,0.5891891891891892,0.34,0.5454545454545455,0.6666666666666666,0.2486673773987206,0,2,3
0.5121951219512195,0.318131256952169,0.2799999999999998,0.05128205128205128,0.6938775510204082,0.125,0.5533333333333333,0.4871621621621622,0.8959999999999999,0.0,0.3333333333333333,0.35154584221748403,0,0,2
1.0,0.9265850945494993,0.7599999999999998,0.4358974358974359,0.8367346938775511,0.7083333333333334,0.5333333333333333,0.49527027027027026,0.52,0.5,0.6666666666666666,0.601545842217484,1,1,2
